model,make,year,number_seats,weight_in_kg,price_in_euro,ride,current_timestamp,ambient_light_level_in_lux,fuel_level_in_percent,tire_pressure,acceleration,speed,engine_temperature,engine_rpm,engine_oil_pressure,cruise_control,cruise_control_speed
Mustang,Ford,1990,4,1685,20000,101,101,395,0.7849999999999998,2.5,10.0,165,90.16383591889502,5710,162.3434405343588,True,165
Mustang,Ford,1990,4,1685,20000,101,102,368,0.7699999999999998,2.5,10.0,165,99.42220224603699,7000,169.8100788546085,True,165
Mustang,Ford,1990,4,1685,20000,101,103,334,0.7549999999999998,2.5,10.0,165,99.58455512116078,7000,172.26444138077224,True,165
Mustang,Ford,1990,4,1685,20000,101,104,318,0.7399999999999998,2.5,10.0,165,96.00687503080674,5475,153.08464567216924,True,165
Mustang,Ford,1990,4,1685,20000,101,105,317,0.7249999999999998,2.5,10.0,165,98.07667959983831,6601,190.38389893500914,True,165
Mustang,Ford,1990,4,1685,20000,101,106,284,0.7099999999999997,2.5,0.1621765150376624,165,85.0,4628,126.03406206273085,False,
Golf,Volkswagen,1993,5,1265,20000,102,1,12872,1.0,2.09290408821471,-1.9940025806462396,298,85.0,2575,72.51552263576413,False,
Golf,Volkswagen,1993,5,1265,20000,102,2,12866,0.9840274377261775,2.09290408821471,5.1816802123969135,300,97.58252302300455,5489,159.03177970992223,False,
Golf,Volkswagen,1993,5,1265,20000,102,3,12844,0.968054875452355,2.09290408821471,8.453148646884467,300,95.81372177286927,4232,141.71690062962222,False,
Golf,Volkswagen,1993,5,1265,20000,102,4,12819,0.9520823131785325,2.09290408821471,1.1550286402551366,300,87.04699600336703,3199,122.17938800428782,False,
Golf,Volkswagen,1993,5,1265,20000,102,5,12805,0.93610975090471,2.09290408821471,2.3437623839732558,300,86.22984589008574,4764,129.9063642105627,False,
Golf,Volkswagen,1993,5,1265,20000,102,6,12777,0.9201371886308876,2.09290408821471,8.491254043602972,300,95.51939232408495,6750,191.0288912383394,False,
Golf,Volkswagen,1993,5,1265,20000,102,7,12724,0.9041646263570651,2.09290408821471,8.395830291924424,300,98.0346498897788,5073,136.9932723127002,False,
Golf,Volkswagen,1993,5,1265,20000,102,8,12678,,2.09290408821471,9.198618242258183,300,97.02203256656861,5005,128.08468878581547,False,
Golf,Volkswagen,1993,5,1265,20000,102,9,12657,,2.09290408821471,4.169706232575054,300,92.93162796885566,6138,,False,
Golf,Volkswagen,1993,5,1265,20000,102,10,12597,,2.09290408821471,5.531945051959097,300,93.6158301582124,5945,162.94885714888008,False,
Golf,Volkswagen,1993,5,1265,20000,102,11,12570,0.8402743772617751,2.09290408821471,0.9828000842190141,300,85.0,4977,105.96782140419167,False,
Golf,Volkswagen,1993,5,1265,20000,102,12,12494,0.8243018149879526,2.09290408821471,4.614487771628057,300,93.00841951610087,6825,199.552621613873,False,
Golf,Volkswagen,1993,5,1265,20000,102,13,12457,0.8083292527141301,2.09290408821471,8.120269303151606,300,97.21982442326224,5336,122.1164141950186,False,
Golf,Volkswagen,1993,5,1265,20000,102,14,12370,0.7923566904403077,2.09290408821471,5.891356982358521,300,94.32114752731107,4158,121.98894378690768,False,
Golf,Volkswagen,1993,5,1265,20000,102,15,12275,0.7763841281664852,2.09290408821471,6.108646541448753,300,93.06065371364718,5052,167.37407049604286,False,
Golf,Volkswagen,1993,5,1265,20000,102,16,12242,0.7604115658926627,2.09290408821471,1.6931584268916104,300,91.63735834774333,3854,123.88136284057684,False,
Golf,Volkswagen,1993,5,1265,20000,102,17,12184,0.7544390036188402,2.09290408821471,-7.795692941000105,293,85.0,800,42.76773340931766,False,
Golf,Volkswagen,1993,5,1265,20000,102,18,12100,0.7484664413450177,2.09290408821471,-3.9430738601042585,289,85.0,4498,127.3475858283422,False,
Golf,Volkswagen,1993,5,1265,20000,102,19,12062,1.0,2.09290408821471,-3.210524632167777,286,85.0,3113,76.53166227010148,False,
Golf,Volkswagen,1993,5,1265,20000,102,20,12048,0.9940274377261775,2.09290408821471,-5.076389490572593,281,85.0,2596,102.76244782969891,False,
Golf,Volkswagen,1993,5,1265,20000,102,21,11980,0.988054875452355,2.09290408821471,-3.326034420264441,278,85.0,3293,89.82950841595978,False,
Golf,Volkswagen,1993,5,1265,20000,102,22,11919,0.9820823131785326,2.09290408821471,-5.798843221574888,273,85.0,1951,81.06079501082186,False,
Golf,Volkswagen,1993,5,1265,20000,102,23,11864,0.9761097509047101,2.09290408821471,-6.160768867745373,267,85.0,3060,87.31989517458963,False,
Golf,Volkswagen,1993,5,1265,20000,102,24,11832,0.9701371886308876,2.09290408821471,-7.316810235129907,260,85.0,367,68.25621785734666,False,
Golf,Volkswagen,1993,5,1265,20000,102,25,11753,0.9541646263570651,2.09290408821471,5.407407127233466,264,91.66544207816706,6187,132.25147593418433,False,
Golf,Volkswagen,1993,5,1265,20000,102,26,11723,0.9481920640832426,2.09290408821471,-3.6617214374965776,260,85.0,1505,19.820225922833295,False,
Golf,Volkswagen,1993,5,1265,20000,102,27,11677,0.9422195018094202,2.09290408821471,-2.399001941647363,257,85.0,3529,104.2825338721208,False,
Golf,Volkswagen,1993,5,1265,20000,102,28,11614,0.9362469395355977,2.09290408821471,-4.926735263939873,252,85.0,3604,112.55187919857514,False,
Golf,Volkswagen,1993,5,1265,20000,102,29,11595,0.9202743772617752,2.09290408821471,6.2018142682875546,257,91.35504370492345,5639,181.2980193638971,False,
Golf,Volkswagen,1993,5,1265,20000,102,30,11496,0.9043018149879527,2.09290408821471,7.20861869355811,263,88.40070934419246,5271,154.6293381256333,False,
Golf,Volkswagen,1993,5,1265,20000,102,31,11489,,2.09290408821471,5.521207840630554,267,89.22033320255686,5125,135.8280045191706,False,
Golf,Volkswagen,1993,5,1265,20000,102,32,11432,,2.09290408821471,3.014183464821862,269,94.42936518048468,5571,159.22436585569363,False,
Golf,Volkswagen,1993,5,1265,20000,102,33,11401,,2.09290408821471,1.829918382845275,270,89.15608117097388,3067,68.32570061378772,False,
Golf,Volkswagen,1993,5,1265,20000,102,34,11376,,2.09290408821471,-4.419836835048409,266,85.0,3027,83.06270002871226,False,
Golf,Volkswagen,1993,5,1265,20000,102,35,11371,0.8444390036188403,2.09290408821471,-7.080817155496994,260,85.0,800,83.10581930154581,False,
Golf,Volkswagen,1993,5,1265,20000,102,36,11272,0.8384664413450178,2.09290408821471,-8.026926281779307,253,85.0,2198,101.06445785920548,False,
Golf,Volkswagen,1993,5,1265,20000,102,37,11244,0.8324938790711953,2.09290408821471,-8.388573583295921,245,85.0,1985,55.82763621459235,False,
Golf,Volkswagen,1993,5,1265,20000,102,38,11166,0.8265213167973728,2.09290408821471,-6.027016359310682,239,85.0,1699,58.487137805737476,False,
Golf,Volkswagen,1993,5,1265,20000,102,39,11109,0.8205487545235504,2.09290408821471,-10.0,230,85.0,800,24.330200987789784,False,
Golf,Volkswagen,1993,5,1265,20000,102,40,11046,0.8145761922497279,2.09290408821471,-10.0,221,85.0,800,17.275673234408586,False,
Golf,Volkswagen,1993,5,1265,20000,102,41,10958,0.8086036299759054,2.09290408821471,-8.657505884144935,213,85.0,800,49.21868682022898,False,
Golf,Volkswagen,1993,5,1265,20000,102,42,10940,0.8026310677020829,2.09290408821471,-10.0,204,85.0,800,28.307785838494528,False,
Golf,Volkswagen,1993,5,1265,20000,102,43,10912,0.7966585054282604,2.09290408821471,-10.0,195,85.0,800,51.72196732514877,False,
Golf,Volkswagen,1993,5,1265,20000,102,44,10865,0.780685943154438,2.09290408821471,0.23533693969276115,195,85.0,3869,145.90798762280548,False,
Golf,Volkswagen,1993,5,1265,20000,102,45,10791,0.7747133808806155,2.09290408821471,-3.7911284912509187,191,85.0,2677,80.16913892108764,False,
Golf,Volkswagen,1993,5,1265,20000,102,46,10760,0.768740818606793,2.09290408821471,-10.0,182,85.0,800,30.923181523779334,False,
Golf,Volkswagen,1993,5,1265,20000,102,47,10747,0.7627682563329705,2.09290408821471,-10.0,173,85.0,800,41.6278888439423,False,
Golf,Volkswagen,1993,5,1265,20000,102,48,10710,0.756795694059148,2.09290408821471,-5.383512605908815,168,85.0,800,53.16854155250835,False,
Golf,Volkswagen,1993,5,1265,20000,102,49,10694,0.7508231317853256,2.09290408821471,-5.741715405999636,163,85.0,912,60.69017459650083,False,
Golf,Volkswagen,1993,5,1265,20000,102,50,10657,0.7448505695115031,2.09290408821471,-10.0,154,85.0,1312,58.37664012416385,False,
Golf,Volkswagen,1993,5,1265,20000,102,51,10629,0.7382834355415203,1.9034178466794567,-3.965102505281851,150,85.0,2891,65.0373773356694,False,
Golf,Volkswagen,1993,5,1265,20000,102,52,10627,0.7317163015715376,1.9034178466794567,-6.717278601809721,144,85.0,800,15.965775031925,False,
Golf,Volkswagen,1993,5,1265,20000,102,53,10546,0.7251491676015548,1.9034178466794567,-9.677447583207845,136,85.0,883,15.759167689330816,False,
Golf,Volkswagen,1993,5,1265,20000,102,54,10460,0.718582033631572,1.9034178466794567,-10.0,128,85.0,2221,38.452120148903106,False,
Golf,Volkswagen,1993,5,1265,20000,102,55,10456,0.7120148996615893,1.9034178466794567,-8.273188112168093,121,85.0,1120,0.0,False,
Golf,Volkswagen,1993,5,1265,20000,102,56,10429,0.7054477656916065,1.9034178466794567,-10.0,113,85.0,800,9.95407720376545,False,
Golf,Volkswagen,1993,5,1265,20000,102,57,10406,0.6988806317216237,1.9034178466794567,-10.0,105,85.0,1214,45.05326636855316,False,
Golf,Volkswagen,1993,5,1265,20000,102,58,10389,0.692313497751641,1.9034178466794567,-10.0,97,85.0,800,15.87649321365033,False,
Golf,Volkswagen,1993,5,1265,20000,102,59,10364,0.6857463637816582,1.9034178466794567,-4.062022808969341,93,85.0,1605,73.06637384866684,False,
Golf,Volkswagen,1993,5,1265,20000,102,60,10332,0.6791792298116754,1.9034178466794567,-10.0,85,85.0,1774,60.93774427499519,False,
Golf,Volkswagen,1993,5,1265,20000,102,61,10287,1.0,1.9034178466794567,-2.089595547472366,83,85.0,3900,78.23589665949521,False,
Golf,Volkswagen,1993,5,1265,20000,102,62,10228,0.9934328660300172,1.9034178466794567,-4.410142170773712,79,85.0,1581,31.434998554432703,False,
Golf,Volkswagen,1993,5,1265,20000,102,63,10158,0.9868657320600345,1.9034178466794567,-10.0,71,85.0,800,24.988315087754142,False,
Golf,Volkswagen,1993,5,1265,20000,102,64,10131,0.9802985980900517,1.9034178466794567,-10.0,63,85.0,2416,87.33935042702387,False,
Golf,Volkswagen,1993,5,1265,20000,102,65,10039,0.973731464120069,1.9034178466794567,-6.136588526379937,58,85.0,800,35.66545731831917,False,
Golf,Volkswagen,1993,5,1265,20000,102,66,9994,0.9671643301500862,1.9034178466794567,-4.694281757736848,54,85.0,2185,64.78936507200295,False,
A7,Audi,1995,5,1645,20000,103,1,7555,0.2506749608074256,2.146147917587447,-10.0,19,85.0,800,30.72415072576686,False,
A7,Audi,1995,5,1645,20000,103,2,7480,0.24485057195819301,2.146147917587447,-2.082707827853306,17,85.0,2699,43.62444306484923,False,
A7,Audi,1995,5,1645,20000,103,3,7409,0.23902618310896045,2.146147917587447,-7.4230404966831625,10,85.0,1086,65.00673494289599,False,
A7,Audi,1995,5,1645,20000,103,4,7397,0.2332017942597279,2.146147917587447,-4.281285533623628,6,85.0,2974,84.96260489539858,False,
A7,Audi,1995,5,1645,20000,103,5,7314,0.21737740541049533,2.146147917587447,4.632038263407764,9,90.90060494872056,4540,142.5281676204887,False,
A7,Audi,1995,5,1645,20000,103,6,7277,0.20155301656126276,2.146147917587447,2.788401916451411,11,86.01549163758236,4020,103.36693394275855,False,
A7,Audi,1995,5,1645,20000,103,7,7204,1.0,2.146147917587447,4.795353152292616,15,94.97987332874798,5767,153.4224491298111,False,
A7,Audi,1995,5,1645,20000,103,8,7154,0.9841756111507675,2.146147917587447,2.040328340529208,16,90.46977275760656,4267,127.31978021132028,False,
A7,Audi,1995,5,1645,20000,103,9,7066,0.9783512223015349,2.146147917587447,-5.3372694427836525,11,85.0,3001,102.68249914628191,False,
A7,Audi,1995,5,1645,20000,103,10,7027,0.9625268334523024,2.146147917587447,1.042217645638618,11,87.82833407443017,2826,55.4666503918025,False,
A7,Audi,1995,5,1645,20000,103,11,6928,0.9467024446030698,2.146147917587447,10.0,19,101.31287521804286,5775,174.86189493850463,False,
A7,Audi,1995,5,1645,20000,103,12,6887,0.9308780557538373,2.146147917587447,1.730373624661814,20,90.61574132166275,4627,158.8420444277497,False,
A7,Audi,1995,5,1645,20000,103,13,6845,0.9150536669046048,2.146147917587447,10.0,28,94.6637717050029,7000,,False,
A7,Audi,1995,5,1645,20000,103,14,6770,,2.146147917587447,6.071272650626608,33,92.03212852451784,7000,188.26591563763222,False,
A7,Audi,1995,5,1645,20000,103,15,6701,,2.146147917587447,10.0,41,102.48162255342939,6394,182.56331376434528,False,
A7,Audi,1995,5,1645,20000,103,16,6621,,2.146147917587447,3.660080621827153,44,92.03833693882564,4458,92.55895452103779,False,
A7,Audi,1995,5,1645,20000,103,17,6602,,2.146147917587447,6.198173279871002,49,90.33777777626685,7000,173.9824960440928,False,
A7,Audi,1995,5,1645,20000,103,18,6529,1.0,2.146147917587447,7.794546759044447,55,94.41918226925908,5149,154.3082792022899,False,
A7,Audi,1995,5,1645,20000,103,19,6465,0.9841756111507675,2.146147917587447,6.155023765822998,60,90.56852071557412,5052,122.03194809056568,False,
A7,Audi,1995,5,1645,20000,103,20,6367,0.9683512223015349,2.146147917587447,10.0,68,100.00808598159165,6383,155.87311598870235,False,
A7,Audi,1995,5,1645,20000,103,21,6328,0.9525268334523024,2.146147917587447,8.705624187782112,75,104.2397824311008,7000,196.86676015801902,False,
A7,Audi,1995,5,1645,20000,103,22,6281,0.9367024446030698,2.146147917587447,10.0,83,101.75797398586255,5786,144.9767966967987,False,
A7,Audi,1995,5,1645,20000,103,23,6257,0.9208780557538373,2.146147917587447,10.0,91,99.91280747833338,6969,197.28720889732455,False,
A7,Audi,1995,5,1645,20000,103,24,6257,0.9050536669046048,2.146147917587447,4.207786261168346,94,89.43448732715352,6149,173.63511524689665,False,
A7,Audi,1995,5,1645,20000,103,25,6204,,2.146147917587447,7.117677531889318,100,96.46781170569646,5220,134.77858793170017,False,
A7,Audi,1995,5,1645,20000,103,26,6156,,2.146147917587447,6.143153070584225,105,94.85144773369503,5645,166.1006843017877,False,
A7,Audi,1995,5,1645,20000,103,27,6138,,2.146147917587447,1.8957636209102962,106,90.20404203428251,5299,195.69838181187566,False,
A7,Audi,1995,5,1645,20000,103,28,6097,,2.146147917587447,-1.7489989245455222,104,85.0,4982,110.78248811859436,False,
A7,Audi,1995,5,1645,20000,103,29,6067,0.8359317226584421,2.146147917587447,3.935368756335194,107,91.67811359050506,3492,92.17542118212087,False,
A7,Audi,1995,5,1645,20000,103,30,5982,0.8301073338092095,2.146147917587447,-0.30038355138659156,106,85.0,4138,113.29869942101973,False,
A7,Audi,1995,5,1645,20000,103,31,5894,0.814282944959977,2.146147917587447,1.4537620663401396,107,85.44214529514062,5080,144.2668653159899,False,
A7,Audi,1995,5,1645,20000,103,32,5823,0.7984585561107445,2.146147917587447,7.035138671439983,113,95.218633062677,6608,192.42964216060614,False,
A7,Audi,1995,5,1645,20000,103,33,5753,0.7826341672615119,2.146147917587447,10.0,121,97.59145236124402,6973,200.0,False,
Model S,Tesla,1993,5,2100,32776,104,1,12329,0.7638277949278316,2.2039055004104795,3.4797409735472025,193,92.35304111759791,2775,92.7584052622807,False,
Model S,Tesla,1993,5,2100,32776,104,2,12274,0.7481560453915326,2.2039055004104795,2.1106228971583283,194,85.02645658798718,3880,118.48411000176775,False,
Model S,Tesla,1993,5,2100,32776,104,3,12224,0.7324842958552336,2.2039055004104795,0.3151275689409119,194,88.40693690293044,3238,99.84291338588936,False,
Model S,Tesla,1993,5,2100,32776,104,4,12183,0.7268125463189345,2.2039055004104795,-1.0736288986513525,193,85.0,4239,115.91687721975858,False,
Model S,Tesla,1993,5,2100,32776,104,5,12171,0.7111407967826355,2.2039055004104795,1.0577722388852304,193,85.74475567076082,4790,155.7621728808336,False,
Model S,Tesla,1993,5,2100,32776,104,6,12088,0.7054690472463365,2.2039055004104795,-1.4912581638981004,191,85.0,1641,39.564270386022315,False,
Model S,Tesla,1993,5,2100,32776,104,7,12068,0.6997972977100375,2.2039055004104795,-1.9306247190508625,189,85.0,1016,46.026495852950475,False,
Model S,Tesla,1993,5,2100,32776,104,8,11971,0.6941255481737385,2.2039055004104795,-3.6116913652979217,185,85.0,2115,67.5984181324232,False,
Model S,Tesla,1993,5,2100,32776,104,9,11962,0.6884537986374395,2.2039055004104795,-9.95451578039209,176,85.0,1924,55.269994123413355,False,
Model S,Tesla,1993,5,2100,32776,104,10,11955,0.6827820491011405,2.2039055004104795,-10.0,167,85.0,1692,75.63443016127982,False,
Model S,Tesla,1993,5,2100,32776,104,11,11894,0.6771102995648415,2.2039055004104795,-8.279056315792069,159,85.0,1212,31.42607723299484,False,
Model S,Tesla,1993,5,2100,32776,104,12,11804,0.6714385500285425,2.2039055004104795,-7.668593235347201,152,85.0,2339,70.52619230589248,False,
Model S,Tesla,1993,5,2100,32776,104,13,11718,0.6657668004922435,2.2039055004104795,-8.69455429865937,144,85.0,1061,60.516338931082075,False,
Model S,Tesla,1993,5,2100,32776,104,14,11715,0.6600950509559445,2.2039055004104795,-5.912118531668039,138,85.0,2769,68.73167290306144,False,
Model S,Tesla,1993,5,2100,32776,104,15,11699,0.6544233014196454,2.2039055004104795,-6.196252424582872,132,85.0,1533,12.988521498202104,False,
Model S,Tesla,1993,5,2100,32776,104,16,11614,0.6487515518833464,2.2039055004104795,-10.0,123,85.0,800,11.09833511315001,False,
Model S,Tesla,1993,5,2100,32776,104,17,11583,0.6430798023470474,2.2039055004104795,-10.0,114,85.0,800,48.52617991710788,False,
Model S,Tesla,1993,5,2100,32776,104,18,11558,0.6374080528107484,2.2039055004104795,-3.4249734828009792,110,85.0,1659,57.676407557602275,False,
Model S,Tesla,1993,5,2100,32776,104,19,11488,0.6217363032744494,2.2039055004104795,2.865270435310892,112,88.03932019795987,5177,130.01671499360248,False,
Model S,Tesla,1993,5,2100,32776,104,20,11462,0.6060645537381504,2.2039055004104795,2.854466620532178,114,87.5396773668719,4848,168.34476021240368,False,
Model S,Tesla,1993,5,2100,32776,104,21,11375,0.5903928042018514,2.2039055004104795,7.676423351718691,120,96.66400364683086,5436,148.70574923530165,False,
Model S,Tesla,1993,5,2100,32776,104,22,11294,0.5747210546655523,2.2039055004104795,2.389267980029036,122,85.0,4010,106.22368322264487,False,
Model S,Tesla,1993,5,2100,32776,104,23,11243,0.5690493051292533,2.2039055004104795,-4.799312613346978,117,85.0,1584,73.02541032236891,False,
Model S,Tesla,1993,5,2100,32776,104,24,11147,0.5633775555929543,2.2039055004104795,-10.0,108,85.0,1214,13.25149655875094,False,
Model S,Tesla,1993,5,2100,32776,104,25,11077,0.5573785281675613,2.083671087598176,-10.0,99,85.0,800,42.798251899835996,False,
Model S,Tesla,1993,5,2100,32776,104,26,11063,0.5513795007421682,2.083671087598176,-4.052304210677686,95,85.0,3415,86.94974652775811,False,
Model S,Tesla,1993,5,2100,32776,104,27,11016,0.5353804733167752,2.083671087598176,10.0,103,101.07300020382611,5140,161.54156091391738,False,
Model S,Tesla,1993,5,2100,32776,104,28,10929,0.5193814458913821,2.083671087598176,6.688802806103242,108,94.05880308326921,5601,140.3144610559307,False,
Model S,Tesla,1993,5,2100,32776,104,29,10863,0.5033824184659891,2.083671087598176,10.0,116,101.54283212014367,7000,175.01686438977552,False,
Model S,Tesla,1993,5,2100,32776,104,30,10853,0.487383391040596,2.083671087598176,5.0639548020001675,120,91.19640956422295,5173,144.20489042429045,False,
Model S,Tesla,1993,5,2100,32776,104,31,10772,0.471384363615203,2.083671087598176,8.21728469949318,126,95.03383492578587,5237,179.66368660434475,False,
Model S,Tesla,1993,5,2100,32776,104,32,10770,0.4553853361898099,2.083671087598176,4.766682027033362,129,90.89439017827497,6595,152.66598798074347,False,
Model S,Tesla,1993,5,2100,32776,104,33,10694,0.4493863087644169,2.083671087598176,-4.329550117706944,125,85.0,800,59.917748501629156,False,
Model S,Tesla,1993,5,2100,32776,104,34,10668,0.4333872813390238,2.083671087598176,0.4450384941827714,125,86.08183771076878,4059,129.68215301033965,False,
Model S,Tesla,1993,5,2100,32776,104,35,10570,0.41738825391363077,2.083671087598176,2.5398954855468556,127,89.56156068182915,4610,137.98480874591115,False,
Model S,Tesla,1993,5,2100,32776,104,36,10490,0.4113892264882377,2.083671087598176,-1.5162133767149273,125,7225.0,2682,62.696127891964636,False,
